Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;13/10/2019;1.8;semis;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;06/01/2020;;AN;60.3;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;13/05/2020;;AN;95.0;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;3;26/05/2020;;AN;75.1;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;18/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;13/10/2020;1.8;semis;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;06/01/2021;;AN;60.3;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;14/05/2021;;AN;95.0;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;3;27/05/2021;;AN;75.1;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;19/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;13/10/2021;1.8;semis;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;06/01/2022;;AN;60.3;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;14/05/2022;;AN;95.0;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;3;27/05/2022;;AN;75.1;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;19/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;13/10/2022;1.8;semis;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;06/01/2023;;AN;60.3;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;2;14/05/2023;;AN;95.0;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;3;27/05/2023;;AN;75.1;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;19/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;13/10/2023;1.8;semis;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;06/01/2024;;AN;60.3;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;2;13/05/2024;;AN;95.0;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;3;26/05/2024;;AN;75.1;
