Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;01/10/2019;2.6;semis;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;13/06/2020;;AN;66.6;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;14/06/2020;;AN;99.9;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;21/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;01/10/2020;2.6;semis;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;14/06/2021;;AN;66.6;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;15/06/2021;;AN;99.9;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;22/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;01/10/2021;2.6;semis;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;14/06/2022;;AN;66.6;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;15/06/2022;;AN;99.9;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;22/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;01/10/2022;2.6;semis;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;14/06/2023;;AN;66.6;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;2;15/06/2023;;AN;99.9;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;22/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;01/10/2023;2.6;semis;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;13/06/2024;;AN;66.6;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;2;14/06/2024;;AN;99.9;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;21/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;01/10/2024;2.6;semis;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;14/06/2025;;AN;66.6;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;2;15/06/2025;;AN;99.9;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;22/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;01/10/2025;2.6;semis;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;14/06/2026;;AN;66.6;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;2;15/06/2026;;AN;99.9;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;22/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;01/10/2026;2.6;semis;;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;14/06/2027;;AN;66.6;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;2;15/06/2027;;AN;99.9;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;22/07/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;01/10/2027;2.6;semis;;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;13/06/2028;;AN;66.6;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;2;14/06/2028;;AN;99.9;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;21/07/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;01/10/2028;2.6;semis;;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;14/06/2029;;AN;66.6;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;2;15/06/2029;;AN;99.9;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;22/07/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;01/10/2029;2.6;semis;;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;14/06/2030;;AN;66.6;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;2;15/06/2030;;AN;99.9;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;22/07/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;01/10/2030;2.6;semis;;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;1;14/06/2031;;AN;66.6;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;2;15/06/2031;;AN;99.9;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;22/07/2031;;;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;05/10/2019;2.6;semis;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;20/05/2020;;AN;45.6;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;2;21/05/2020;;AN;16.1;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;07/08/2020;;;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;05/10/2020;2.6;semis;;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;21/05/2021;;AN;45.6;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;2;22/05/2021;;AN;16.1;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;08/08/2021;;;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;05/10/2021;2.6;semis;;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;21/05/2022;;AN;45.6;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;2;22/05/2022;;AN;16.1;
