Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;PREPA;;23/08/2019;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2019;SEMIS;;23/09/2019;2.9;semis;;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;15/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;PREPA;;23/08/2020;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;23/09/2020;2.9;semis;;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;16/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;PREPA;;23/08/2021;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;23/09/2021;2.9;semis;;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;16/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;PREPA;;23/08/2022;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;23/09/2022;2.9;semis;;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;16/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;PREPA;;23/08/2023;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;23/09/2023;2.9;semis;;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;15/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;PREPA;;23/08/2024;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;23/09/2024;2.9;semis;;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;16/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;PREPA;;23/08/2025;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;23/09/2025;2.9;semis;;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;16/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;PREPA;;23/08/2026;21.9;travail_sol_1;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;23/09/2026;2.9;semis;;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;16/07/2027;;;;
beauce_5_sa_000;BTH;ble;2027;PREPA;;23/08/2027;21.9;travail_sol_1;;
