Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;24/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;08/02/2020;;mineral;33.2;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;08/02/2020;;AN;47.0;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;25/03/2020;;N_solutions;48.6;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;25/03/2020;;N_solutions;77.5;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;3;19/04/2020;;urea;21.1;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;3;19/04/2020;;N_solutions;53.8;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;16/08/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;24/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;08/02/2021;;mineral;33.2;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;08/02/2021;;AN;47.0;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;26/03/2021;;N_solutions;48.6;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;26/03/2021;;N_solutions;77.5;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;3;20/04/2021;;urea;21.1;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;3;20/04/2021;;N_solutions;53.8;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;17/08/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;24/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;08/02/2022;;mineral;33.2;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;08/02/2022;;AN;47.0;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;26/03/2022;;N_solutions;48.6;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;26/03/2022;;N_solutions;77.5;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;3;20/04/2022;;urea;21.1;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;3;20/04/2022;;N_solutions;53.8;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;17/08/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;24/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;08/02/2023;;mineral;33.2;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;08/02/2023;;AN;47.0;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;2;26/03/2023;;N_solutions;48.6;
