Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;08/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;24/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;08/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;25/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;08/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;25/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;08/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;25/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;08/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;24/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;08/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;25/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;08/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;25/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;08/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;25/07/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;08/10/2027;;;;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;24/07/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;08/10/2028;;;;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;25/07/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;08/10/2029;;;;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;25/07/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;08/10/2030;;;;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;25/07/2031;;;;
beauce_5_sa_001;BTH;ble;2019;PREPA;;16/08/2019;;Roulage;;
beauce_5_sa_001;BTH;ble;2019;PREPA;2;16/08/2019;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;18/09/2019;;;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;16/01/2020;;AN;86.4;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;16/01/2020;;urea;11.2;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;06/07/2020;;;;
beauce_5_sa_001;BTH;ble;2020;PREPA;;16/08/2020;;Roulage;;
beauce_5_sa_001;BTH;ble;2020;PREPA;2;16/08/2020;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;18/09/2020;;;;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;16/01/2021;;AN;86.4;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;16/01/2021;;urea;11.2;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;07/07/2021;;;;
beauce_5_sa_001;BTH;ble;2021;PREPA;;16/08/2021;;Roulage;;
beauce_5_sa_001;BTH;ble;2021;PREPA;2;16/08/2021;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;18/09/2021;;;;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;16/01/2022;;AN;86.4;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;16/01/2022;;urea;11.2;
beauce_5_sa_001;BTH;ble;2021;RECOLTE;;07/07/2022;;;;
beauce_5_sa_001;BTH;ble;2022;PREPA;;16/08/2022;;Roulage;;
beauce_5_sa_001;BTH;ble;2022;PREPA;2;16/08/2022;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2022;SEMIS;;18/09/2022;;;;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;1;16/01/2023;;AN;86.4;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;1;16/01/2023;;urea;11.2;
beauce_5_sa_001;BTH;ble;2022;RECOLTE;;07/07/2023;;;;
beauce_5_sa_001;BTH;ble;2023;PREPA;;16/08/2023;;Roulage;;
beauce_5_sa_001;BTH;ble;2023;PREPA;2;16/08/2023;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2023;SEMIS;;18/09/2023;;;;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;1;16/01/2024;;AN;86.4;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;1;16/01/2024;;urea;11.2;
beauce_5_sa_001;BTH;ble;2023;RECOLTE;;06/07/2024;;;;
beauce_5_sa_001;BTH;ble;2024;PREPA;;16/08/2024;;Roulage;;
beauce_5_sa_001;BTH;ble;2024;PREPA;2;16/08/2024;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2024;SEMIS;;18/09/2024;;;;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;1;16/01/2025;;AN;86.4;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;1;16/01/2025;;urea;11.2;
beauce_5_sa_001;BTH;ble;2024;RECOLTE;;07/07/2025;;;;
beauce_5_sa_001;BTH;ble;2025;PREPA;;16/08/2025;;Roulage;;
beauce_5_sa_001;BTH;ble;2025;PREPA;2;16/08/2025;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2025;SEMIS;;18/09/2025;;;;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;1;16/01/2026;;AN;86.4;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;1;16/01/2026;;urea;11.2;
beauce_5_sa_001;BTH;ble;2025;RECOLTE;;07/07/2026;;;;
beauce_5_sa_001;BTH;ble;2026;PREPA;;16/08/2026;;Roulage;;
beauce_5_sa_001;BTH;ble;2026;PREPA;2;16/08/2026;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2026;SEMIS;;18/09/2026;;;;
beauce_5_sa_001;BTH;ble;2026;FERTI_Min;1;16/01/2027;;AN;86.4;
beauce_5_sa_001;BTH;ble;2026;FERTI_Min;1;16/01/2027;;urea;11.2;
beauce_5_sa_001;BTH;ble;2026;RECOLTE;;07/07/2027;;;;
beauce_5_sa_001;BTH;ble;2027;PREPA;;16/08/2027;;Roulage;;
beauce_5_sa_001;BTH;ble;2027;PREPA;2;16/08/2027;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2027;SEMIS;;18/09/2027;;;;
beauce_5_sa_001;BTH;ble;2027;FERTI_Min;1;16/01/2028;;AN;86.4;
beauce_5_sa_001;BTH;ble;2027;FERTI_Min;1;16/01/2028;;urea;11.2;
beauce_5_sa_001;BTH;ble;2027;RECOLTE;;06/07/2028;;;;
beauce_5_sa_001;BTH;ble;2028;PREPA;;16/08/2028;;Roulage;;
beauce_5_sa_001;BTH;ble;2028;PREPA;2;16/08/2028;;Déchaumage;;
beauce_5_sa_001;BTH;ble;2028;SEMIS;;18/09/2028;;;;
beauce_5_sa_001;BTH;ble;2028;FERTI_Min;1;16/01/2029;;AN;86.4;
beauce_5_sa_001;BTH;ble;2028;FERTI_Min;1;16/01/2029;;urea;11.2;
