Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;20/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;04/08/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;20/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;05/08/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;20/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;05/08/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;20/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;05/08/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;20/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;04/08/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;20/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;05/08/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;20/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;05/08/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;20/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;05/08/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;20/10/2027;;;;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;04/08/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;20/10/2028;;;;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;05/08/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;20/10/2029;;;;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;05/08/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;20/10/2030;;;;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;05/08/2031;;;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;19/10/2019;;;;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;29/06/2020;;;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;19/10/2020;;;;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;30/06/2021;;;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;19/10/2021;;;;
beauce_5_sa_001;BTH;ble;2021;RECOLTE;;30/06/2022;;;;
beauce_5_sa_001;BTH;ble;2022;SEMIS;;19/10/2022;;;;
beauce_5_sa_001;BTH;ble;2022;RECOLTE;;30/06/2023;;;;
beauce_5_sa_001;BTH;ble;2023;SEMIS;;19/10/2023;;;;
beauce_5_sa_001;BTH;ble;2023;RECOLTE;;29/06/2024;;;;
beauce_5_sa_001;BTH;ble;2024;SEMIS;;19/10/2024;;;;
beauce_5_sa_001;BTH;ble;2024;RECOLTE;;30/06/2025;;;;
beauce_5_sa_001;BTH;ble;2025;SEMIS;;19/10/2025;;;;
beauce_5_sa_001;BTH;ble;2025;RECOLTE;;30/06/2026;;;;
beauce_5_sa_001;BTH;ble;2026;SEMIS;;19/10/2026;;;;
beauce_5_sa_001;BTH;ble;2026;RECOLTE;;30/06/2027;;;;
beauce_5_sa_001;BTH;ble;2027;SEMIS;;19/10/2027;;;;
beauce_5_sa_001;BTH;ble;2027;RECOLTE;;29/06/2028;;;;
beauce_5_sa_001;BTH;ble;2028;SEMIS;;19/10/2028;;;;
beauce_5_sa_001;BTH;ble;2028;RECOLTE;;30/06/2029;;;;
beauce_5_sa_001;BTH;ble;2029;SEMIS;;19/10/2029;;;;
beauce_5_sa_001;BTH;ble;2029;RECOLTE;;30/06/2030;;;;
beauce_5_sa_001;BTH;ble;2030;SEMIS;;19/10/2030;;;;
beauce_5_sa_001;BTH;ble;2030;RECOLTE;;30/06/2031;;;;
beauce_5_sa_002;BTH;ble;2019;SEMIS;;14/10/2019;;;;
beauce_5_sa_002;BTH;ble;2019;RECOLTE;;27/06/2020;;;;
beauce_5_sa_002;BTH;ble;2020;SEMIS;;14/10/2020;;;;
beauce_5_sa_002;BTH;ble;2020;RECOLTE;;28/06/2021;;;;
beauce_5_sa_002;BTH;ble;2021;SEMIS;;14/10/2021;;;;
beauce_5_sa_002;BTH;ble;2021;RECOLTE;;28/06/2022;;;;
beauce_5_sa_002;BTH;ble;2022;SEMIS;;14/10/2022;;;;
beauce_5_sa_002;BTH;ble;2022;RECOLTE;;28/06/2023;;;;
beauce_5_sa_002;BTH;ble;2023;SEMIS;;14/10/2023;;;;
beauce_5_sa_002;BTH;ble;2023;RECOLTE;;27/06/2024;;;;
beauce_5_sa_002;BTH;ble;2024;SEMIS;;14/10/2024;;;;
beauce_5_sa_002;BTH;ble;2024;RECOLTE;;28/06/2025;;;;
beauce_5_sa_002;BTH;ble;2025;SEMIS;;14/10/2025;;;;
beauce_5_sa_002;BTH;ble;2025;RECOLTE;;28/06/2026;;;;
beauce_5_sa_002;BTH;ble;2026;SEMIS;;14/10/2026;;;;
beauce_5_sa_002;BTH;ble;2026;RECOLTE;;28/06/2027;;;;
beauce_5_sa_002;BTH;ble;2027;SEMIS;;14/10/2027;;;;
beauce_5_sa_002;BTH;ble;2027;RECOLTE;;27/06/2028;;;;
beauce_5_sa_002;BTH;ble;2028;SEMIS;;14/10/2028;;;;
beauce_5_sa_002;BTH;ble;2028;RECOLTE;;28/06/2029;;;;
beauce_5_sa_002;BTH;ble;2029;SEMIS;;14/10/2029;;;;
beauce_5_sa_002;BTH;ble;2029;RECOLTE;;28/06/2030;;;;
beauce_5_sa_002;BTH;ble;2030;SEMIS;;14/10/2030;;;;
beauce_5_sa_002;BTH;ble;2030;RECOLTE;;28/06/2031;;;;
beauce_5_sa_003;BTH;ble;2019;SEMIS;;21/10/2019;;;;
beauce_5_sa_003;BTH;ble;2019;RECOLTE;;22/06/2020;;;;
beauce_5_sa_003;BTH;ble;2020;SEMIS;;21/10/2020;;;;
beauce_5_sa_003;BTH;ble;2020;RECOLTE;;23/06/2021;;;;
beauce_5_sa_003;BTH;ble;2021;SEMIS;;21/10/2021;;;;
beauce_5_sa_003;BTH;ble;2021;RECOLTE;;23/06/2022;;;;
beauce_5_sa_003;BTH;ble;2022;SEMIS;;21/10/2022;;;;
beauce_5_sa_003;BTH;ble;2022;RECOLTE;;23/06/2023;;;;
beauce_5_sa_003;BTH;ble;2023;SEMIS;;21/10/2023;;;;
beauce_5_sa_003;BTH;ble;2023;RECOLTE;;22/06/2024;;;;
beauce_5_sa_003;BTH;ble;2024;SEMIS;;21/10/2024;;;;
beauce_5_sa_003;BTH;ble;2024;RECOLTE;;23/06/2025;;;;
beauce_5_sa_003;BTH;ble;2025;SEMIS;;21/10/2025;;;;
beauce_5_sa_003;BTH;ble;2025;RECOLTE;;23/06/2026;;;;
beauce_5_sa_003;BTH;ble;2026;SEMIS;;21/10/2026;;;;
beauce_5_sa_003;BTH;ble;2026;RECOLTE;;23/06/2027;;;;
beauce_5_sa_003;BTH;ble;2027;SEMIS;;21/10/2027;;;;
beauce_5_sa_003;BTH;ble;2027;RECOLTE;;22/06/2028;;;;
beauce_5_sa_003;BTH;ble;2028;SEMIS;;21/10/2028;;;;
beauce_5_sa_003;BTH;ble;2028;RECOLTE;;23/06/2029;;;;
beauce_5_sa_003;BTH;ble;2029;SEMIS;;21/10/2029;;;;
beauce_5_sa_003;BTH;ble;2029;RECOLTE;;23/06/2030;;;;
beauce_5_sa_003;BTH;ble;2030;SEMIS;;21/10/2030;;;;
beauce_5_sa_003;BTH;ble;2030;RECOLTE;;23/06/2031;;;;
beauce_5_sa_004;BTH;ble;2019;PREPA;;25/09/2019;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2019;PREPA;2;25/09/2019;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2019;SEMIS;;17/10/2019;;;;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;1;09/01/2020;;AN;86.0;
beauce_5_sa_004;BTH;ble;2019;RECOLTE;;25/06/2020;;;;
beauce_5_sa_004;BTH;ble;2020;PREPA;;25/09/2020;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2020;PREPA;2;25/09/2020;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2020;SEMIS;;17/10/2020;;;;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;1;09/01/2021;;AN;86.0;
beauce_5_sa_004;BTH;ble;2020;RECOLTE;;26/06/2021;;;;
beauce_5_sa_004;BTH;ble;2021;PREPA;;25/09/2021;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2021;PREPA;2;25/09/2021;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2021;SEMIS;;17/10/2021;;;;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;1;09/01/2022;;AN;86.0;
beauce_5_sa_004;BTH;ble;2021;RECOLTE;;26/06/2022;;;;
beauce_5_sa_004;BTH;ble;2022;PREPA;;25/09/2022;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2022;PREPA;2;25/09/2022;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2022;SEMIS;;17/10/2022;;;;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;1;09/01/2023;;AN;86.0;
beauce_5_sa_004;BTH;ble;2022;RECOLTE;;26/06/2023;;;;
beauce_5_sa_004;BTH;ble;2023;PREPA;;25/09/2023;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2023;PREPA;2;25/09/2023;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2023;SEMIS;;17/10/2023;;;;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;1;09/01/2024;;AN;86.0;
beauce_5_sa_004;BTH;ble;2023;RECOLTE;;25/06/2024;;;;
beauce_5_sa_004;BTH;ble;2024;PREPA;;25/09/2024;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2024;PREPA;2;25/09/2024;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2024;SEMIS;;17/10/2024;;;;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;1;09/01/2025;;AN;86.0;
beauce_5_sa_004;BTH;ble;2024;RECOLTE;;26/06/2025;;;;
beauce_5_sa_004;BTH;ble;2025;PREPA;;25/09/2025;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2025;PREPA;2;25/09/2025;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2025;SEMIS;;17/10/2025;;;;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;1;09/01/2026;;AN;86.0;
beauce_5_sa_004;BTH;ble;2025;RECOLTE;;26/06/2026;;;;
beauce_5_sa_004;BTH;ble;2026;PREPA;;25/09/2026;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2026;PREPA;2;25/09/2026;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2026;SEMIS;;17/10/2026;;;;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;1;09/01/2027;;AN;86.0;
beauce_5_sa_004;BTH;ble;2026;RECOLTE;;26/06/2027;;;;
beauce_5_sa_004;BTH;ble;2027;PREPA;;25/09/2027;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2027;PREPA;2;25/09/2027;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2027;SEMIS;;17/10/2027;;;;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;1;09/01/2028;;AN;86.0;
beauce_5_sa_004;BTH;ble;2027;RECOLTE;;25/06/2028;;;;
beauce_5_sa_004;BTH;ble;2028;PREPA;;25/09/2028;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2028;PREPA;2;25/09/2028;10;Preparation du lit de semence;;
