Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;17/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;11/12/2019;;urea;85.3;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;11/12/2019;;mineral;95.1;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;28/05/2020;;mineral;95.7;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;07/08/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;17/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;11/12/2020;;urea;85.3;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;11/12/2020;;mineral;95.1;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;29/05/2021;;mineral;95.7;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;08/08/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;17/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;11/12/2021;;urea;85.3;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;11/12/2021;;mineral;95.1;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;29/05/2022;;mineral;95.7;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;08/08/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;17/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;11/12/2022;;urea;85.3;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;11/12/2022;;mineral;95.1;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;2;29/05/2023;;mineral;95.7;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;08/08/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;17/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;11/12/2023;;urea;85.3;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;11/12/2023;;mineral;95.1;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;2;28/05/2024;;mineral;95.7;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;07/08/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;17/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;11/12/2024;;urea;85.3;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;11/12/2024;;mineral;95.1;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;2;29/05/2025;;mineral;95.7;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;08/08/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;17/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;11/12/2025;;urea;85.3;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;11/12/2025;;mineral;95.1;
