Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;PREPA;;25/09/2019;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2019;PREPA;2;25/09/2019;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2019;SEMIS;;05/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;05/01/2020;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;12/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;PREPA;;25/09/2020;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2020;PREPA;2;25/09/2020;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;05/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;05/01/2021;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;13/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;PREPA;;25/09/2021;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2021;PREPA;2;25/09/2021;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;05/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;05/01/2022;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;13/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;PREPA;;25/09/2022;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2022;PREPA;2;25/09/2022;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;05/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;05/01/2023;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;13/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;PREPA;;25/09/2023;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2023;PREPA;2;25/09/2023;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;05/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;05/01/2024;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;12/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;PREPA;;25/09/2024;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2024;PREPA;2;25/09/2024;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;05/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;05/01/2025;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;13/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;PREPA;;25/09/2025;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2025;PREPA;2;25/09/2025;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;05/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;05/01/2026;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;13/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;PREPA;;25/09/2026;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2026;PREPA;2;25/09/2026;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;05/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;05/01/2027;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;13/07/2027;;;;
beauce_5_sa_000;BTH;ble;2027;PREPA;;25/09/2027;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2027;PREPA;2;25/09/2027;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;05/10/2027;;;;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;05/01/2028;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;12/07/2028;;;;
beauce_5_sa_000;BTH;ble;2028;PREPA;;25/09/2028;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2028;PREPA;2;25/09/2028;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;05/10/2028;;;;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;05/01/2029;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;13/07/2029;;;;
beauce_5_sa_000;BTH;ble;2029;PREPA;;25/09/2029;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2029;PREPA;2;25/09/2029;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;05/10/2029;;;;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;05/01/2030;;mineral;46.4;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;13/07/2030;;;;
beauce_5_sa_000;BTH;ble;2030;PREPA;;25/09/2030;10;Preparation du lit de semence;;
