Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;PREPA;;16/10/2019;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2019;SEMIS;;26/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;28/06/2020;;;;
beauce_5_sa_000;BTH;ble;2020;PREPA;;16/10/2020;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;26/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;29/06/2021;;;;
beauce_5_sa_000;BTH;ble;2021;PREPA;;16/10/2021;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;26/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;29/06/2022;;;;
beauce_5_sa_000;BTH;ble;2022;PREPA;;16/10/2022;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;26/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;29/06/2023;;;;
beauce_5_sa_000;BTH;ble;2023;PREPA;;16/10/2023;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;26/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;28/06/2024;;;;
beauce_5_sa_000;BTH;ble;2024;PREPA;;16/10/2024;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;26/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;29/06/2025;;;;
beauce_5_sa_000;BTH;ble;2025;PREPA;;16/10/2025;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;26/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;29/06/2026;;;;
beauce_5_sa_000;BTH;ble;2026;PREPA;;16/10/2026;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;26/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;29/06/2027;;;;
beauce_5_sa_000;BTH;ble;2027;PREPA;;16/10/2027;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;26/10/2027;;;;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;28/06/2028;;;;
beauce_5_sa_000;BTH;ble;2028;PREPA;;16/10/2028;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;26/10/2028;;;;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;29/06/2029;;;;
beauce_5_sa_000;BTH;ble;2029;PREPA;;16/10/2029;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;26/10/2029;;;;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;29/06/2030;;;;
beauce_5_sa_000;BTH;ble;2030;PREPA;;16/10/2030;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;26/10/2030;;;;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;29/06/2031;;;;
beauce_5_sa_001;BTH;ble;2019;PREPA;;26/09/2019;;Roulage;;
beauce_5_sa_001;BTH;ble;2019;PREPA;2;26/09/2019;;Roulage;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;15/10/2019;;;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;29/02/2020;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;2;16/06/2020;;mineral;72.1;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;2;16/06/2020;;urea;43.7;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;3;17/06/2020;;N_solutions;73.3;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;3;17/06/2020;;AN;37.9;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;22/06/2020;;;;
