Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;29/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;29/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;29/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;30/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;29/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;30/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;29/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;30/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;29/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;29/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;29/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;30/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;29/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;30/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;29/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;30/07/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;29/10/2027;;;;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;29/07/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;29/10/2028;;;;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;30/07/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;29/10/2029;;;;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;30/07/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;29/10/2030;;;;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;30/07/2031;;;;
beauce_5_sa_001;BTH;ble;2019;PREPA;;02/11/2019;;Roulage;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;09/11/2019;;;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;25/11/2019;;AN;27.4;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;25/11/2019;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;11/08/2020;;;;
beauce_5_sa_001;BTH;ble;2020;PREPA;;02/11/2020;;Roulage;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;09/11/2020;;;;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;25/11/2020;;AN;27.4;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;25/11/2020;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;12/08/2021;;;;
beauce_5_sa_001;BTH;ble;2021;PREPA;;02/11/2021;;Roulage;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;09/11/2021;;;;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;25/11/2021;;AN;27.4;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;25/11/2021;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2021;RECOLTE;;12/08/2022;;;;
beauce_5_sa_001;BTH;ble;2022;PREPA;;02/11/2022;;Roulage;;
beauce_5_sa_001;BTH;ble;2022;SEMIS;;09/11/2022;;;;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;1;25/11/2022;;AN;27.4;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;1;25/11/2022;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2022;RECOLTE;;12/08/2023;;;;
beauce_5_sa_001;BTH;ble;2023;PREPA;;02/11/2023;;Roulage;;
beauce_5_sa_001;BTH;ble;2023;SEMIS;;09/11/2023;;;;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;1;25/11/2023;;AN;27.4;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;1;25/11/2023;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2023;RECOLTE;;11/08/2024;;;;
beauce_5_sa_001;BTH;ble;2024;PREPA;;02/11/2024;;Roulage;;
beauce_5_sa_001;BTH;ble;2024;SEMIS;;09/11/2024;;;;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;1;25/11/2024;;AN;27.4;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;1;25/11/2024;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2024;RECOLTE;;12/08/2025;;;;
beauce_5_sa_001;BTH;ble;2025;PREPA;;02/11/2025;;Roulage;;
beauce_5_sa_001;BTH;ble;2025;SEMIS;;09/11/2025;;;;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;1;25/11/2025;;AN;27.4;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;1;25/11/2025;;mineral;50.0;
beauce_5_sa_001;BTH;ble;2025;RECOLTE;;12/08/2026;;;;
beauce_5_sa_001;BTH;ble;2026;PREPA;;02/11/2026;;Roulage;;
beauce_5_sa_001;BTH;ble;2026;SEMIS;;09/11/2026;;;;
beauce_5_sa_001;BTH;ble;2026;FERTI_Min;1;25/11/2026;;AN;27.4;
