Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;10/11/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;05/05/2020;;urea;43.2;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;13/08/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;10/11/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;06/05/2021;;urea;43.2;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;14/08/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;10/11/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;06/05/2022;;urea;43.2;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;14/08/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;10/11/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;06/05/2023;;urea;43.2;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;14/08/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;10/11/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;05/05/2024;;urea;43.2;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;13/08/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;10/11/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;06/05/2025;;urea;43.2;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;14/08/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;10/11/2025;;;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;06/05/2026;;urea;43.2;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;14/08/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;10/11/2026;;;;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;06/05/2027;;urea;43.2;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;14/08/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;10/11/2027;;;;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;05/05/2028;;urea;43.2;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;13/08/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;10/11/2028;;;;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;06/05/2029;;urea;43.2;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;14/08/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;10/11/2029;;;;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;06/05/2030;;urea;43.2;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;14/08/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;10/11/2030;;;;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;1;06/05/2031;;urea;43.2;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;14/08/2031;;;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;24/09/2019;;;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;22/04/2020;;AN;79.2;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;2;17/06/2020;;AN;14.1;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;15/08/2020;;;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;24/09/2020;;;;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;23/04/2021;;AN;79.2;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;2;18/06/2021;;AN;14.1;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;16/08/2021;;;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;24/09/2021;;;;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;23/04/2022;;AN;79.2;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;2;18/06/2022;;AN;14.1;
