Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;PREPA;;10/10/2019;;Roulage;;
beauce_5_sa_000;BTH;ble;2019;PREPA;2;10/10/2019;;Roulage;;
beauce_5_sa_000;BTH;ble;2019;SEMIS;;20/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;29/01/2020;;urea;95.4;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;29/01/2020;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;21/05/2020;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;2;21/05/2020;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;3;22/05/2020;;AN;52.8;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;3;22/05/2020;;AN;72.0;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;14/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;PREPA;;10/10/2020;;Roulage;;
beauce_5_sa_000;BTH;ble;2020;PREPA;2;10/10/2020;;Roulage;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;20/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;29/01/2021;;urea;95.4;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;29/01/2021;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;22/05/2021;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;2;22/05/2021;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;3;23/05/2021;;AN;52.8;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;3;23/05/2021;;AN;72.0;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;15/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;PREPA;;10/10/2021;;Roulage;;
beauce_5_sa_000;BTH;ble;2021;PREPA;2;10/10/2021;;Roulage;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;20/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;29/01/2022;;urea;95.4;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;29/01/2022;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;22/05/2022;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;2;22/05/2022;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;3;23/05/2022;;AN;52.8;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;3;23/05/2022;;AN;72.0;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;15/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;PREPA;;10/10/2022;;Roulage;;
beauce_5_sa_000;BTH;ble;2022;PREPA;2;10/10/2022;;Roulage;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;20/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;29/01/2023;;urea;95.4;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;29/01/2023;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;2;22/05/2023;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;2;22/05/2023;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;3;23/05/2023;;AN;52.8;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;3;23/05/2023;;AN;72.0;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;15/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;PREPA;;10/10/2023;;Roulage;;
beauce_5_sa_000;BTH;ble;2023;PREPA;2;10/10/2023;;Roulage;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;20/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;29/01/2024;;urea;95.4;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;29/01/2024;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;2;21/05/2024;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;2;21/05/2024;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;3;22/05/2024;;AN;52.8;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;3;22/05/2024;;AN;72.0;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;14/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;PREPA;;10/10/2024;;Roulage;;
beauce_5_sa_000;BTH;ble;2024;PREPA;2;10/10/2024;;Roulage;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;20/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;29/01/2025;;urea;95.4;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;29/01/2025;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;2;22/05/2025;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;2;22/05/2025;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;3;23/05/2025;;AN;52.8;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;3;23/05/2025;;AN;72.0;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;15/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;PREPA;;10/10/2025;;Roulage;;
beauce_5_sa_000;BTH;ble;2025;PREPA;2;10/10/2025;;Roulage;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;20/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;29/01/2026;;urea;95.4;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;29/01/2026;;N_solutions;49.5;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;2;22/05/2026;;N_solutions;34.1;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;2;22/05/2026;;N_solutions;68.7;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;3;23/05/2026;;AN;52.8;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;3;23/05/2026;;AN;72.0;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;15/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;PREPA;;10/10/2026;;Roulage;;
beauce_5_sa_000;BTH;ble;2026;PREPA;2;10/10/2026;;Roulage;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;20/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;29/01/2027;;urea;95.4;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;29/01/2027;;N_solutions;49.5;
