Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;12/11/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;10/05/2020;;urea;42.9;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;10/05/2020;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;09/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;12/11/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;11/05/2021;;urea;42.9;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;11/05/2021;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;10/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;12/11/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;11/05/2022;;urea;42.9;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;11/05/2022;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;10/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;12/11/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;11/05/2023;;urea;42.9;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;11/05/2023;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;10/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;12/11/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;10/05/2024;;urea;42.9;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;10/05/2024;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;09/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;12/11/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;11/05/2025;;urea;42.9;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;11/05/2025;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;10/07/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;12/11/2025;;;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;11/05/2026;;urea;42.9;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;11/05/2026;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;10/07/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;12/11/2026;;;;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;11/05/2027;;urea;42.9;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;11/05/2027;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;10/07/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;12/11/2027;;;;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;10/05/2028;;urea;42.9;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;10/05/2028;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;09/07/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;12/11/2028;;;;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;11/05/2029;;urea;42.9;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;11/05/2029;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;10/07/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;12/11/2029;;;;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;11/05/2030;;urea;42.9;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;11/05/2030;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;10/07/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;12/11/2030;;;;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;1;11/05/2031;;urea;42.9;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;1;11/05/2031;;mineral;33.1;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;10/07/2031;;;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;03/11/2019;;;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;13/12/2019;;urea;21.2;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;13/12/2019;;AN;24.2;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;2;27/04/2020;;AN;19.9;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;3;28/04/2020;;mineral;77.1;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;13/07/2020;;;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;03/11/2020;;;;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;13/12/2020;;urea;21.2;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;13/12/2020;;AN;24.2;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;2;28/04/2021;;AN;19.9;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;3;29/04/2021;;mineral;77.1;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;14/07/2021;;;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;03/11/2021;;;;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;13/12/2021;;urea;21.2;
