Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;SEMIS;;11/10/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;02/05/2020;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;02/05/2020;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;26/06/2020;;;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;11/10/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;03/05/2021;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;03/05/2021;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;27/06/2021;;;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;11/10/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;03/05/2022;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;03/05/2022;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;27/06/2022;;;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;11/10/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;03/05/2023;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;03/05/2023;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;27/06/2023;;;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;11/10/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;02/05/2024;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;02/05/2024;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;26/06/2024;;;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;11/10/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;03/05/2025;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;03/05/2025;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2024;RECOLTE;;27/06/2025;;;;
beauce_5_sa_000;BTH;ble;2025;SEMIS;;11/10/2025;;;;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;03/05/2026;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2025;FERTI_Min;1;03/05/2026;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2025;RECOLTE;;27/06/2026;;;;
beauce_5_sa_000;BTH;ble;2026;SEMIS;;11/10/2026;;;;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;03/05/2027;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2026;FERTI_Min;1;03/05/2027;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2026;RECOLTE;;27/06/2027;;;;
beauce_5_sa_000;BTH;ble;2027;SEMIS;;11/10/2027;;;;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;02/05/2028;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2027;FERTI_Min;1;02/05/2028;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2027;RECOLTE;;26/06/2028;;;;
beauce_5_sa_000;BTH;ble;2028;SEMIS;;11/10/2028;;;;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;03/05/2029;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2028;FERTI_Min;1;03/05/2029;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2028;RECOLTE;;27/06/2029;;;;
beauce_5_sa_000;BTH;ble;2029;SEMIS;;11/10/2029;;;;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;03/05/2030;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2029;FERTI_Min;1;03/05/2030;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2029;RECOLTE;;27/06/2030;;;;
beauce_5_sa_000;BTH;ble;2030;SEMIS;;11/10/2030;;;;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;1;03/05/2031;;N_solutions;58.4;
beauce_5_sa_000;BTH;ble;2030;FERTI_Min;1;03/05/2031;;N_solutions;15.3;
beauce_5_sa_000;BTH;ble;2030;RECOLTE;;27/06/2031;;;;
beauce_5_sa_001;BTH;ble;2019;PREPA;;29/10/2019;;Roulage;;
beauce_5_sa_001;BTH;ble;2019;SEMIS;;14/11/2019;;;;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;24/05/2020;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;1;24/05/2020;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;2;25/05/2020;;AN;75.8;
beauce_5_sa_001;BTH;ble;2019;FERTI_Min;3;26/05/2020;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2019;RECOLTE;;23/06/2020;;;;
beauce_5_sa_001;BTH;ble;2020;PREPA;;29/10/2020;;Roulage;;
beauce_5_sa_001;BTH;ble;2020;SEMIS;;14/11/2020;;;;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;25/05/2021;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;1;25/05/2021;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;2;26/05/2021;;AN;75.8;
beauce_5_sa_001;BTH;ble;2020;FERTI_Min;3;27/05/2021;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2020;RECOLTE;;24/06/2021;;;;
beauce_5_sa_001;BTH;ble;2021;PREPA;;29/10/2021;;Roulage;;
beauce_5_sa_001;BTH;ble;2021;SEMIS;;14/11/2021;;;;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;25/05/2022;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;1;25/05/2022;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;2;26/05/2022;;AN;75.8;
beauce_5_sa_001;BTH;ble;2021;FERTI_Min;3;27/05/2022;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2021;RECOLTE;;24/06/2022;;;;
beauce_5_sa_001;BTH;ble;2022;PREPA;;29/10/2022;;Roulage;;
beauce_5_sa_001;BTH;ble;2022;SEMIS;;14/11/2022;;;;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;1;25/05/2023;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;1;25/05/2023;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;2;26/05/2023;;AN;75.8;
beauce_5_sa_001;BTH;ble;2022;FERTI_Min;3;27/05/2023;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2022;RECOLTE;;24/06/2023;;;;
beauce_5_sa_001;BTH;ble;2023;PREPA;;29/10/2023;;Roulage;;
beauce_5_sa_001;BTH;ble;2023;SEMIS;;14/11/2023;;;;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;1;24/05/2024;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;1;24/05/2024;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;2;25/05/2024;;AN;75.8;
beauce_5_sa_001;BTH;ble;2023;FERTI_Min;3;26/05/2024;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2023;RECOLTE;;23/06/2024;;;;
beauce_5_sa_001;BTH;ble;2024;PREPA;;29/10/2024;;Roulage;;
beauce_5_sa_001;BTH;ble;2024;SEMIS;;14/11/2024;;;;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;1;25/05/2025;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;1;25/05/2025;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;2;26/05/2025;;AN;75.8;
beauce_5_sa_001;BTH;ble;2024;FERTI_Min;3;27/05/2025;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2024;RECOLTE;;24/06/2025;;;;
beauce_5_sa_001;BTH;ble;2025;PREPA;;29/10/2025;;Roulage;;
beauce_5_sa_001;BTH;ble;2025;SEMIS;;14/11/2025;;;;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;1;25/05/2026;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;1;25/05/2026;;N_solutions;60.4;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;2;26/05/2026;;AN;75.8;
beauce_5_sa_001;BTH;ble;2025;FERTI_Min;3;27/05/2026;;N_solutions;37.8;
beauce_5_sa_001;BTH;ble;2025;RECOLTE;;24/06/2026;;;;
beauce_5_sa_001;BTH;ble;2026;PREPA;;29/10/2026;;Roulage;;
beauce_5_sa_001;BTH;ble;2026;SEMIS;;14/11/2026;;;;
beauce_5_sa_001;BTH;ble;2026;FERTI_Min;1;25/05/2027;;mineral;18.9;
beauce_5_sa_001;BTH;ble;2026;FERTI_Min;1;25/05/2027;;N_solutions;60.4;
