Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_000;BTH;ble;2019;PREPA;;22/08/2019;;Roulage;;
beauce_5_sa_000;BTH;ble;2019;PREPA;2;22/08/2019;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2019;SEMIS;;21/09/2019;;;;
beauce_5_sa_000;BTH;ble;2019;FERTI_Min;1;01/05/2020;;urea;62.7;
beauce_5_sa_000;BTH;ble;2019;RECOLTE;;23/07/2020;;;;
beauce_5_sa_000;BTH;ble;2020;PREPA;;22/08/2020;;Roulage;;
beauce_5_sa_000;BTH;ble;2020;PREPA;2;22/08/2020;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2020;SEMIS;;21/09/2020;;;;
beauce_5_sa_000;BTH;ble;2020;FERTI_Min;1;02/05/2021;;urea;62.7;
beauce_5_sa_000;BTH;ble;2020;RECOLTE;;24/07/2021;;;;
beauce_5_sa_000;BTH;ble;2021;PREPA;;22/08/2021;;Roulage;;
beauce_5_sa_000;BTH;ble;2021;PREPA;2;22/08/2021;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2021;SEMIS;;21/09/2021;;;;
beauce_5_sa_000;BTH;ble;2021;FERTI_Min;1;02/05/2022;;urea;62.7;
beauce_5_sa_000;BTH;ble;2021;RECOLTE;;24/07/2022;;;;
beauce_5_sa_000;BTH;ble;2022;PREPA;;22/08/2022;;Roulage;;
beauce_5_sa_000;BTH;ble;2022;PREPA;2;22/08/2022;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2022;SEMIS;;21/09/2022;;;;
beauce_5_sa_000;BTH;ble;2022;FERTI_Min;1;02/05/2023;;urea;62.7;
beauce_5_sa_000;BTH;ble;2022;RECOLTE;;24/07/2023;;;;
beauce_5_sa_000;BTH;ble;2023;PREPA;;22/08/2023;;Roulage;;
beauce_5_sa_000;BTH;ble;2023;PREPA;2;22/08/2023;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2023;SEMIS;;21/09/2023;;;;
beauce_5_sa_000;BTH;ble;2023;FERTI_Min;1;01/05/2024;;urea;62.7;
beauce_5_sa_000;BTH;ble;2023;RECOLTE;;23/07/2024;;;;
beauce_5_sa_000;BTH;ble;2024;PREPA;;22/08/2024;;Roulage;;
beauce_5_sa_000;BTH;ble;2024;PREPA;2;22/08/2024;10;Preparation du lit de semence;;
beauce_5_sa_000;BTH;ble;2024;SEMIS;;21/09/2024;;;;
beauce_5_sa_000;BTH;ble;2024;FERTI_Min;1;02/05/2025;;urea;62.7;
